FIPS,County,None,D0,D1,D2,D3,D4,Date
6001,Alameda ,0,100,0,0,0,0,11/19/2019
6003,Alpine ,0,100,0,0,0,0,11/19/2019
6005,Amador ,0,100,0,0,0,0,11/19/2019
6007,Butte ,0,100,0,0,0,0,11/19/2019
6009,Calaveras ,0,100,0,0,0,0,11/19/2019
6011,Colusa ,0,100,0,0,0,0,11/19/2019
6013,Contra Costa ,0,100,0,0,0,0,11/19/2019
6015,Del Norte ,100,0,0,0,0,0,11/19/2019
6017,El Dorado ,0,100,0,0,0,0,11/19/2019
6019,Fresno ,0,100,0,0,0,0,11/19/2019
6021,Glenn ,0,100,0,0,0,0,11/19/2019
6023,Humboldt ,100,0,0,0,0,0,11/19/2019
6025,Imperial ,0,100,44.5,0,0,0,11/19/2019
6027,Inyo ,0,100,8.57,0,0,0,11/19/2019
6029,Kern ,0,100,0,0,0,0,11/19/2019
6031,Kings ,0,100,0,0,0,0,11/19/2019
6033,Lake ,0,100,0,0,0,0,11/19/2019
6035,Lassen ,99.99,0.01,0,0,0,0,11/19/2019
6037,Los Angeles ,0,100,0,0,0,0,11/19/2019
6039,Madera ,0,100,0,0,0,0,11/19/2019
6041,Marin ,0,100,0,0,0,0,11/19/2019
6043,Mariposa ,0,100,0,0,0,0,11/19/2019
6045,Mendocino ,20.78,79.22,0,0,0,0,11/19/2019
6047,Merced ,0,100,0,0,0,0,11/19/2019
6049,Modoc ,100,0,0,0,0,0,11/19/2019
6051,Mono ,0,100,0,0,0,0,11/19/2019
6053,Monterey ,0,100,0,0,0,0,11/19/2019
6055,Napa ,0,100,0,0,0,0,11/19/2019
6057,Nevada ,0,100,0,0,0,0,11/19/2019
6059,Orange ,0,100,0,0,0,0,11/19/2019
6061,Placer ,0,100,0,0,0,0,11/19/2019
6063,Plumas ,72.09,27.91,0,0,0,0,11/19/2019
6065,Riverside ,0,100,18.37,0,0,0,11/19/2019
6067,Sacramento ,0,100,0,0,0,0,11/19/2019
6069,San Benito ,0,100,0,0,0,0,11/19/2019
6071,San Bernardino ,0,100,7.19,0.05,0,0,11/19/2019
6073,San Diego ,0,100,0,0,0,0,11/19/2019
6075,San Francisco ,0,100,0,0,0,0,11/19/2019
6077,San Joaquin ,0,100,0,0,0,0,11/19/2019
6079,San Luis Obispo ,0,100,0,0,0,0,11/19/2019
6081,San Mateo ,0,100,0,0,0,0,11/19/2019
6083,Santa Barbara ,0,100,0,0,0,0,11/19/2019
6085,Santa Clara ,0,100,0,0,0,0,11/19/2019
6087,Santa Cruz ,0,100,0,0,0,0,11/19/2019
6089,Shasta ,86.46,13.54,0,0,0,0,11/19/2019
6091,Sierra ,7.5,92.5,0,0,0,0,11/19/2019
6093,Siskiyou ,100,0,0,0,0,0,11/19/2019
6095,Solano ,0,100,0,0,0,0,11/19/2019
6097,Sonoma ,0,100,0,0,0,0,11/19/2019
6099,Stanislaus ,0,100,0,0,0,0,11/19/2019
6101,Sutter ,0,100,0,0,0,0,11/19/2019
6103,Tehama ,9.12,90.88,0,0,0,0,11/19/2019
6105,Trinity ,98.69,1.31,0,0,0,0,11/19/2019
6107,Tulare ,0,100,0,0,0,0,11/19/2019
6109,Tuolumne ,0,100,0,0,0,0,11/19/2019
6111,Ventura ,0,100,0,0,0,0,11/19/2019
6113,Yolo ,0,100,0,0,0,0,11/19/2019
6115,Yuba ,0,100,0,0,0,0,11/19/2019
6001,Alameda ,0,100,0,0,0,0,11/12/2019
6003,Alpine ,0,100,0,0,0,0,11/12/2019
6005,Amador ,0,100,0,0,0,0,11/12/2019
6007,Butte ,0,100,0,0,0,0,11/12/2019
6009,Calaveras ,0,100,0,0,0,0,11/12/2019
6011,Colusa ,0,100,0,0,0,0,11/12/2019
6013,Contra Costa ,0,100,0,0,0,0,11/12/2019
6015,Del Norte ,100,0,0,0,0,0,11/12/2019
6017,El Dorado ,0,100,0,0,0,0,11/12/2019
6019,Fresno ,0,100,0,0,0,0,11/12/2019
6021,Glenn ,0,100,0,0,0,0,11/12/2019
6023,Humboldt ,100,0,0,0,0,0,11/12/2019
6025,Imperial ,0,100,44.5,0,0,0,11/12/2019
6027,Inyo ,0,100,8.36,0,0,0,11/12/2019
6029,Kern ,0,100,0,0,0,0,11/12/2019
6031,Kings ,0,100,0,0,0,0,11/12/2019
6033,Lake ,0,100,0,0,0,0,11/12/2019
6035,Lassen ,99.99,0.01,0,0,0,0,11/12/2019
6037,Los Angeles ,0,100,0,0,0,0,11/12/2019
6039,Madera ,0,100,0,0,0,0,11/12/2019
6041,Marin ,0,100,0,0,0,0,11/12/2019
6043,Mariposa ,0,100,0,0,0,0,11/12/2019
6045,Mendocino ,21.67,78.33,0,0,0,0,11/12/2019
6047,Merced ,0,100,0,0,0,0,11/12/2019
6049,Modoc ,100,0,0,0,0,0,11/12/2019
6051,Mono ,0,100,0,0,0,0,11/12/2019
6053,Monterey ,0,100,0,0,0,0,11/12/2019
6055,Napa ,0,100,0,0,0,0,11/12/2019
6057,Nevada ,0,100,0,0,0,0,11/12/2019
6059,Orange ,0,100,0,0,0,0,11/12/2019
6061,Placer ,0,100,0,0,0,0,11/12/2019
6063,Plumas ,72.15,27.85,0,0,0,0,11/12/2019
6065,Riverside ,0,100,18.37,0,0,0,11/12/2019
6067,Sacramento ,0,100,0,0,0,0,11/12/2019
6069,San Benito ,0,100,0,0,0,0,11/12/2019
6071,San Bernardino ,0,100,7.19,0.05,0,0,11/12/2019
6073,San Diego ,0,100,0,0,0,0,11/12/2019
6075,San Francisco ,0,100,0,0,0,0,11/12/2019
6077,San Joaquin ,0,100,0,0,0,0,11/12/2019
6079,San Luis Obispo ,0,100,0,0,0,0,11/12/2019
6081,San Mateo ,0,100,0,0,0,0,11/12/2019
6083,Santa Barbara ,0,100,0,0,0,0,11/12/2019
6085,Santa Clara ,0,100,0,0,0,0,11/12/2019
6087,Santa Cruz ,0,100,0,0,0,0,11/12/2019
6089,Shasta ,86.94,13.06,0,0,0,0,11/12/2019
6091,Sierra ,9.68,90.32,0,0,0,0,11/12/2019
6093,Siskiyou ,100,0,0,0,0,0,11/12/2019
6095,Solano ,0,100,0,0,0,0,11/12/2019
6097,Sonoma ,0,100,0,0,0,0,11/12/2019
6099,Stanislaus ,0,100,0,0,0,0,11/12/2019
6101,Sutter ,0,100,0,0,0,0,11/12/2019
6103,Tehama ,9.12,90.88,0,0,0,0,11/12/2019
6105,Trinity ,99.38,0.62,0,0,0,0,11/12/2019
6107,Tulare ,0,100,0,0,0,0,11/12/2019
6109,Tuolumne ,0,100,0,0,0,0,11/12/2019
6111,Ventura ,0,100,0,0,0,0,11/12/2019
6113,Yolo ,0,100,0,0,0,0,11/12/2019
6115,Yuba ,0,100,0,0,0,0,11/12/2019
6001,Alameda ,100,0,0,0,0,0,11/5/2019
6003,Alpine ,0,100,0,0,0,0,11/5/2019
6005,Amador ,86.76,13.24,0,0,0,0,11/5/2019
6007,Butte ,100,0,0,0,0,0,11/5/2019
6009,Calaveras ,97.11,2.89,0,0,0,0,11/5/2019
6011,Colusa ,100,0,0,0,0,0,11/5/2019
6013,Contra Costa ,100,0,0,0,0,0,11/5/2019
6015,Del Norte ,100,0,0,0,0,0,11/5/2019
6017,El Dorado ,77.8,22.2,0,0,0,0,11/5/2019
6019,Fresno ,61.17,38.83,0,0,0,0,11/5/2019
6021,Glenn ,100,0,0,0,0,0,11/5/2019
6023,Humboldt ,100,0,0,0,0,0,11/5/2019
6025,Imperial ,55.69,44.31,31.87,0,0,0,11/5/2019
6027,Inyo ,20.82,79.18,0,0,0,0,11/5/2019
6029,Kern ,100,0,0,0,0,0,11/5/2019
6031,Kings ,100,0,0,0,0,0,11/5/2019
6033,Lake ,100,0,0,0,0,0,11/5/2019
6035,Lassen ,100,0,0,0,0,0,11/5/2019
6037,Los Angeles ,100,0,0,0,0,0,11/5/2019
6039,Madera ,59.99,40.01,0,0,0,0,11/5/2019
6041,Marin ,100,0,0,0,0,0,11/5/2019
6043,Mariposa ,61.36,38.64,0,0,0,0,11/5/2019
6045,Mendocino ,100,0,0,0,0,0,11/5/2019
6047,Merced ,100,0,0,0,0,0,11/5/2019
6049,Modoc ,100,0,0,0,0,0,11/5/2019
6051,Mono ,0,100,0,0,0,0,11/5/2019
6053,Monterey ,100,0,0,0,0,0,11/5/2019
6055,Napa ,100,0,0,0,0,0,11/5/2019
6057,Nevada ,98.3,1.7,0,0,0,0,11/5/2019
6059,Orange ,100,0,0,0,0,0,11/5/2019
6061,Placer ,91.59,8.41,0,0,0,0,11/5/2019
6063,Plumas ,100,0,0,0,0,0,11/5/2019
6065,Riverside ,79.43,20.57,9.91,0,0,0,11/5/2019
6067,Sacramento ,100,0,0,0,0,0,11/5/2019
6069,San Benito ,100,0,0,0,0,0,11/5/2019
6071,San Bernardino ,71.32,28.68,5.46,0.03,0,0,11/5/2019
6073,San Diego ,100,0,0,0,0,0,11/5/2019
6075,San Francisco ,100,0,0,0,0,0,11/5/2019
6077,San Joaquin ,100,0,0,0,0,0,11/5/2019
6079,San Luis Obispo ,100,0,0,0,0,0,11/5/2019
6081,San Mateo ,100,0,0,0,0,0,11/5/2019
6083,Santa Barbara ,100,0,0,0,0,0,11/5/2019
6085,Santa Clara ,100,0,0,0,0,0,11/5/2019
6087,Santa Cruz ,100,0,0,0,0,0,11/5/2019
6089,Shasta ,100,0,0,0,0,0,11/5/2019
6091,Sierra ,100,0,0,0,0,0,11/5/2019
6093,Siskiyou ,100,0,0,0,0,0,11/5/2019
6095,Solano ,100,0,0,0,0,0,11/5/2019
6097,Sonoma ,100,0,0,0,0,0,11/5/2019
6099,Stanislaus ,100,0,0,0,0,0,11/5/2019
6101,Sutter ,100,0,0,0,0,0,11/5/2019
6103,Tehama ,100,0,0,0,0,0,11/5/2019
6105,Trinity ,100,0,0,0,0,0,11/5/2019
6107,Tulare ,75.39,24.61,0,0,0,0,11/5/2019
6109,Tuolumne ,47.16,52.84,0,0,0,0,11/5/2019
6111,Ventura ,100,0,0,0,0,0,11/5/2019
6113,Yolo ,100,0,0,0,0,0,11/5/2019
6115,Yuba ,100,0,0,0,0,0,11/5/2019
6001,Alameda ,100,0,0,0,0,0,10/29/2019
6003,Alpine ,0,100,0,0,0,0,10/29/2019
6005,Amador ,86.76,13.24,0,0,0,0,10/29/2019
6007,Butte ,100,0,0,0,0,0,10/29/2019
6009,Calaveras ,97.11,2.89,0,0,0,0,10/29/2019
6011,Colusa ,100,0,0,0,0,0,10/29/2019
6013,Contra Costa ,100,0,0,0,0,0,10/29/2019
6015,Del Norte ,100,0,0,0,0,0,10/29/2019
6017,El Dorado ,77.8,22.2,0,0,0,0,10/29/2019
6019,Fresno ,61.19,38.81,0,0,0,0,10/29/2019
6021,Glenn ,100,0,0,0,0,0,10/29/2019
6023,Humboldt ,100,0,0,0,0,0,10/29/2019
6025,Imperial ,55.69,44.31,31.87,0,0,0,10/29/2019
6027,Inyo ,20.85,79.15,0,0,0,0,10/29/2019
6029,Kern ,100,0,0,0,0,0,10/29/2019
6031,Kings ,100,0,0,0,0,0,10/29/2019
6033,Lake ,100,0,0,0,0,0,10/29/2019
6035,Lassen ,100,0,0,0,0,0,10/29/2019
6037,Los Angeles ,100,0,0,0,0,0,10/29/2019
6039,Madera ,59.99,40.01,0,0,0,0,10/29/2019
6041,Marin ,100,0,0,0,0,0,10/29/2019
6043,Mariposa ,61.36,38.64,0,0,0,0,10/29/2019
6045,Mendocino ,100,0,0,0,0,0,10/29/2019
6047,Merced ,100,0,0,0,0,0,10/29/2019
6049,Modoc ,100,0,0,0,0,0,10/29/2019
6051,Mono ,0,100,0,0,0,0,10/29/2019
6053,Monterey ,100,0,0,0,0,0,10/29/2019
6055,Napa ,100,0,0,0,0,0,10/29/2019
6057,Nevada ,98.3,1.7,0,0,0,0,10/29/2019
6059,Orange ,100,0,0,0,0,0,10/29/2019
6061,Placer ,91.59,8.41,0,0,0,0,10/29/2019
6063,Plumas ,100,0,0,0,0,0,10/29/2019
6065,Riverside ,79.43,20.57,9.91,0,0,0,10/29/2019
6067,Sacramento ,100,0,0,0,0,0,10/29/2019
6069,San Benito ,100,0,0,0,0,0,10/29/2019
6071,San Bernardino ,71.32,28.68,5.46,0.03,0,0,10/29/2019
6073,San Diego ,100,0,0,0,0,0,10/29/2019
6075,San Francisco ,100,0,0,0,0,0,10/29/2019
6077,San Joaquin ,100,0,0,0,0,0,10/29/2019
6079,San Luis Obispo ,100,0,0,0,0,0,10/29/2019
6081,San Mateo ,100,0,0,0,0,0,10/29/2019
6083,Santa Barbara ,100,0,0,0,0,0,10/29/2019
6085,Santa Clara ,100,0,0,0,0,0,10/29/2019
6087,Santa Cruz ,100,0,0,0,0,0,10/29/2019
6089,Shasta ,100,0,0,0,0,0,10/29/2019
6091,Sierra ,100,0,0,0,0,0,10/29/2019
6093,Siskiyou ,100,0,0,0,0,0,10/29/2019
6095,Solano ,100,0,0,0,0,0,10/29/2019
6097,Sonoma ,100,0,0,0,0,0,10/29/2019
6099,Stanislaus ,100,0,0,0,0,0,10/29/2019
6101,Sutter ,100,0,0,0,0,0,10/29/2019
6103,Tehama ,100,0,0,0,0,0,10/29/2019
6105,Trinity ,100,0,0,0,0,0,10/29/2019
6107,Tulare ,75.45,24.55,0,0,0,0,10/29/2019
6109,Tuolumne ,47.16,52.84,0,0,0,0,10/29/2019
6111,Ventura ,100,0,0,0,0,0,10/29/2019
6113,Yolo ,100,0,0,0,0,0,10/29/2019
6115,Yuba ,100,0,0,0,0,0,10/29/2019
6001,Alameda ,100,0,0,0,0,0,10/22/2019
6003,Alpine ,0,100,0,0,0,0,10/22/2019
6005,Amador ,86.76,13.24,0,0,0,0,10/22/2019
6007,Butte ,100,0,0,0,0,0,10/22/2019
6009,Calaveras ,97.11,2.89,0,0,0,0,10/22/2019
6011,Colusa ,100,0,0,0,0,0,10/22/2019
6013,Contra Costa ,100,0,0,0,0,0,10/22/2019
6015,Del Norte ,100,0,0,0,0,0,10/22/2019
6017,El Dorado ,77.8,22.2,0,0,0,0,10/22/2019
6019,Fresno ,61.19,38.81,0,0,0,0,10/22/2019
6021,Glenn ,100,0,0,0,0,0,10/22/2019
6023,Humboldt ,100,0,0,0,0,0,10/22/2019
6025,Imperial ,55.69,44.31,31.87,0,0,0,10/22/2019
6027,Inyo ,20.85,79.15,0,0,0,0,10/22/2019
6029,Kern ,100,0,0,0,0,0,10/22/2019
6031,Kings ,100,0,0,0,0,0,10/22/2019
6033,Lake ,100,0,0,0,0,0,10/22/2019
6035,Lassen ,100,0,0,0,0,0,10/22/2019
6037,Los Angeles ,100,0,0,0,0,0,10/22/2019
6039,Madera ,59.99,40.01,0,0,0,0,10/22/2019
6041,Marin ,100,0,0,0,0,0,10/22/2019
6043,Mariposa ,61.36,38.64,0,0,0,0,10/22/2019
6045,Mendocino ,100,0,0,0,0,0,10/22/2019
6047,Merced ,100,0,0,0,0,0,10/22/2019
6049,Modoc ,100,0,0,0,0,0,10/22/2019
6051,Mono ,0,100,0,0,0,0,10/22/2019
6053,Monterey ,100,0,0,0,0,0,10/22/2019
6055,Napa ,100,0,0,0,0,0,10/22/2019
6057,Nevada ,98.3,1.7,0,0,0,0,10/22/2019
6059,Orange ,100,0,0,0,0,0,10/22/2019
6061,Placer ,91.59,8.41,0,0,0,0,10/22/2019
6063,Plumas ,100,0,0,0,0,0,10/22/2019
6065,Riverside ,79.43,20.57,9.91,0,0,0,10/22/2019
6067,Sacramento ,100,0,0,0,0,0,10/22/2019
6069,San Benito ,100,0,0,0,0,0,10/22/2019
6071,San Bernardino ,71.32,28.68,5.46,0.03,0,0,10/22/2019
6073,San Diego ,100,0,0,0,0,0,10/22/2019
6075,San Francisco ,100,0,0,0,0,0,10/22/2019
6077,San Joaquin ,100,0,0,0,0,0,10/22/2019
6079,San Luis Obispo ,100,0,0,0,0,0,10/22/2019
6081,San Mateo ,100,0,0,0,0,0,10/22/2019
6083,Santa Barbara ,100,0,0,0,0,0,10/22/2019
6085,Santa Clara ,100,0,0,0,0,0,10/22/2019
6087,Santa Cruz ,100,0,0,0,0,0,10/22/2019
6089,Shasta ,100,0,0,0,0,0,10/22/2019
6091,Sierra ,100,0,0,0,0,0,10/22/2019
6093,Siskiyou ,100,0,0,0,0,0,10/22/2019
6095,Solano ,100,0,0,0,0,0,10/22/2019
6097,Sonoma ,100,0,0,0,0,0,10/22/2019
6099,Stanislaus ,100,0,0,0,0,0,10/22/2019
6101,Sutter ,100,0,0,0,0,0,10/22/2019
6103,Tehama ,100,0,0,0,0,0,10/22/2019
6105,Trinity ,100,0,0,0,0,0,10/22/2019
6107,Tulare ,75.45,24.55,0,0,0,0,10/22/2019
6109,Tuolumne ,47.16,52.84,0,0,0,0,10/22/2019
6111,Ventura ,100,0,0,0,0,0,10/22/2019
6113,Yolo ,100,0,0,0,0,0,10/22/2019
6115,Yuba ,100,0,0,0,0,0,10/22/2019
6001,Alameda ,100,0,0,0,0,0,10/15/2019
6003,Alpine ,90.65,9.35,0,0,0,0,10/15/2019
6005,Amador ,100,0,0,0,0,0,10/15/2019
6007,Butte ,100,0,0,0,0,0,10/15/2019
6009,Calaveras ,100,0,0,0,0,0,10/15/2019
6011,Colusa ,100,0,0,0,0,0,10/15/2019
6013,Contra Costa ,100,0,0,0,0,0,10/15/2019
6015,Del Norte ,100,0,0,0,0,0,10/15/2019
6017,El Dorado ,100,0,0,0,0,0,10/15/2019
6019,Fresno ,62.05,37.95,0,0,0,0,10/15/2019
6021,Glenn ,100,0,0,0,0,0,10/15/2019
6023,Humboldt ,100,0,0,0,0,0,10/15/2019
6025,Imperial ,55.69,44.31,31.87,0,0,0,10/15/2019
6027,Inyo ,33.29,66.71,0,0,0,0,10/15/2019
6029,Kern ,100,0,0,0,0,0,10/15/2019
6031,Kings ,100,0,0,0,0,0,10/15/2019
6033,Lake ,100,0,0,0,0,0,10/15/2019
6035,Lassen ,100,0,0,0,0,0,10/15/2019
6037,Los Angeles ,100,0,0,0,0,0,10/15/2019
6039,Madera ,61.68,38.32,0,0,0,0,10/15/2019
6041,Marin ,100,0,0,0,0,0,10/15/2019
6043,Mariposa ,64.25,35.75,0,0,0,0,10/15/2019
6045,Mendocino ,100,0,0,0,0,0,10/15/2019
6047,Merced ,100,0,0,0,0,0,10/15/2019
6049,Modoc ,100,0,0,0,0,0,10/15/2019
6051,Mono ,2.43,97.57,0,0,0,0,10/15/2019
6053,Monterey ,100,0,0,0,0,0,10/15/2019
6055,Napa ,100,0,0,0,0,0,10/15/2019
6057,Nevada ,100,0,0,0,0,0,10/15/2019
6059,Orange ,100,0,0,0,0,0,10/15/2019
6061,Placer ,100,0,0,0,0,0,10/15/2019
6063,Plumas ,100,0,0,0,0,0,10/15/2019
6065,Riverside ,79.43,20.57,9.91,0,0,0,10/15/2019
6067,Sacramento ,100,0,0,0,0,0,10/15/2019
6069,San Benito ,100,0,0,0,0,0,10/15/2019
6071,San Bernardino ,80.41,19.59,5.46,0.03,0,0,10/15/2019
6073,San Diego ,100,0,0,0,0,0,10/15/2019
6075,San Francisco ,100,0,0,0,0,0,10/15/2019
6077,San Joaquin ,100,0,0,0,0,0,10/15/2019
6079,San Luis Obispo ,100,0,0,0,0,0,10/15/2019
6081,San Mateo ,100,0,0,0,0,0,10/15/2019
6083,Santa Barbara ,100,0,0,0,0,0,10/15/2019
6085,Santa Clara ,100,0,0,0,0,0,10/15/2019
6087,Santa Cruz ,100,0,0,0,0,0,10/15/2019
6089,Shasta ,100,0,0,0,0,0,10/15/2019
6091,Sierra ,100,0,0,0,0,0,10/15/2019
6093,Siskiyou ,100,0,0,0,0,0,10/15/2019
6095,Solano ,100,0,0,0,0,0,10/15/2019
6097,Sonoma ,100,0,0,0,0,0,10/15/2019
6099,Stanislaus ,100,0,0,0,0,0,10/15/2019
6101,Sutter ,100,0,0,0,0,0,10/15/2019
6103,Tehama ,100,0,0,0,0,0,10/15/2019
6105,Trinity ,100,0,0,0,0,0,10/15/2019
6107,Tulare ,80.22,19.78,0,0,0,0,10/15/2019
6109,Tuolumne ,51.74,48.26,0,0,0,0,10/15/2019
6111,Ventura ,100,0,0,0,0,0,10/15/2019
6113,Yolo ,100,0,0,0,0,0,10/15/2019
6115,Yuba ,100,0,0,0,0,0,10/15/2019
6001,Alameda ,100,0,0,0,0,0,10/8/2019
6003,Alpine ,100,0,0,0,0,0,10/8/2019
6005,Amador ,100,0,0,0,0,0,10/8/2019
6007,Butte ,100,0,0,0,0,0,10/8/2019
6009,Calaveras ,100,0,0,0,0,0,10/8/2019
6011,Colusa ,100,0,0,0,0,0,10/8/2019
6013,Contra Costa ,100,0,0,0,0,0,10/8/2019
6015,Del Norte ,100,0,0,0,0,0,10/8/2019
6017,El Dorado ,100,0,0,0,0,0,10/8/2019
6019,Fresno ,100,0,0,0,0,0,10/8/2019
6021,Glenn ,100,0,0,0,0,0,10/8/2019
6023,Humboldt ,100,0,0,0,0,0,10/8/2019
6025,Imperial ,55.69,44.31,31.87,0,0,0,10/8/2019
6027,Inyo ,100,0,0,0,0,0,10/8/2019
6029,Kern ,100,0,0,0,0,0,10/8/2019
6031,Kings ,100,0,0,0,0,0,10/8/2019
6033,Lake ,100,0,0,0,0,0,10/8/2019
6035,Lassen ,100,0,0,0,0,0,10/8/2019
6037,Los Angeles ,100,0,0,0,0,0,10/8/2019
6039,Madera ,100,0,0,0,0,0,10/8/2019
6041,Marin ,100,0,0,0,0,0,10/8/2019
6043,Mariposa ,100,0,0,0,0,0,10/8/2019
6045,Mendocino ,100,0,0,0,0,0,10/8/2019
6047,Merced ,100,0,0,0,0,0,10/8/2019
6049,Modoc ,100,0,0,0,0,0,10/8/2019
6051,Mono ,100,0,0,0,0,0,10/8/2019
6053,Monterey ,100,0,0,0,0,0,10/8/2019
6055,Napa ,100,0,0,0,0,0,10/8/2019
6057,Nevada ,100,0,0,0,0,0,10/8/2019
6059,Orange ,100,0,0,0,0,0,10/8/2019
6061,Placer ,100,0,0,0,0,0,10/8/2019
6063,Plumas ,100,0,0,0,0,0,10/8/2019
6065,Riverside ,79.43,20.57,9.91,0,0,0,10/8/2019
6067,Sacramento ,100,0,0,0,0,0,10/8/2019
6069,San Benito ,100,0,0,0,0,0,10/8/2019
6071,San Bernardino ,80.41,19.59,5.46,0.03,0,0,10/8/2019
6073,San Diego ,100,0,0,0,0,0,10/8/2019
6075,San Francisco ,100,0,0,0,0,0,10/8/2019
6077,San Joaquin ,100,0,0,0,0,0,10/8/2019
6079,San Luis Obispo ,100,0,0,0,0,0,10/8/2019
6081,San Mateo ,100,0,0,0,0,0,10/8/2019
6083,Santa Barbara ,100,0,0,0,0,0,10/8/2019
6085,Santa Clara ,100,0,0,0,0,0,10/8/2019
6087,Santa Cruz ,100,0,0,0,0,0,10/8/2019
6089,Shasta ,100,0,0,0,0,0,10/8/2019
6091,Sierra ,100,0,0,0,0,0,10/8/2019
6093,Siskiyou ,100,0,0,0,0,0,10/8/2019
6095,Solano ,100,0,0,0,0,0,10/8/2019
6097,Sonoma ,100,0,0,0,0,0,10/8/2019
6099,Stanislaus ,100,0,0,0,0,0,10/8/2019
6101,Sutter ,100,0,0,0,0,0,10/8/2019
6103,Tehama ,100,0,0,0,0,0,10/8/2019
6105,Trinity ,100,0,0,0,0,0,10/8/2019
6107,Tulare ,100,0,0,0,0,0,10/8/2019
6109,Tuolumne ,100,0,0,0,0,0,10/8/2019
6111,Ventura ,100,0,0,0,0,0,10/8/2019
6113,Yolo ,100,0,0,0,0,0,10/8/2019
6115,Yuba ,100,0,0,0,0,0,10/8/2019
6001,Alameda ,100,0,0,0,0,0,10/1/2019
6003,Alpine ,100,0,0,0,0,0,10/1/2019
6005,Amador ,100,0,0,0,0,0,10/1/2019
6007,Butte ,100,0,0,0,0,0,10/1/2019
6009,Calaveras ,100,0,0,0,0,0,10/1/2019
6011,Colusa ,100,0,0,0,0,0,10/1/2019
6013,Contra Costa ,100,0,0,0,0,0,10/1/2019
6015,Del Norte ,100,0,0,0,0,0,10/1/2019
6017,El Dorado ,100,0,0,0,0,0,10/1/2019
6019,Fresno ,100,0,0,0,0,0,10/1/2019
6021,Glenn ,100,0,0,0,0,0,10/1/2019
6023,Humboldt ,100,0,0,0,0,0,10/1/2019
6025,Imperial ,55.69,44.31,31.87,0,0,0,10/1/2019
6027,Inyo ,100,0,0,0,0,0,10/1/2019
6029,Kern ,100,0,0,0,0,0,10/1/2019
6031,Kings ,100,0,0,0,0,0,10/1/2019
6033,Lake ,100,0,0,0,0,0,10/1/2019
6035,Lassen ,100,0,0,0,0,0,10/1/2019
6037,Los Angeles ,100,0,0,0,0,0,10/1/2019
6039,Madera ,100,0,0,0,0,0,10/1/2019
6041,Marin ,100,0,0,0,0,0,10/1/2019
6043,Mariposa ,100,0,0,0,0,0,10/1/2019
6045,Mendocino ,100,0,0,0,0,0,10/1/2019
6047,Merced ,100,0,0,0,0,0,10/1/2019
6049,Modoc ,100,0,0,0,0,0,10/1/2019
6051,Mono ,100,0,0,0,0,0,10/1/2019
6053,Monterey ,100,0,0,0,0,0,10/1/2019
6055,Napa ,100,0,0,0,0,0,10/1/2019
6057,Nevada ,100,0,0,0,0,0,10/1/2019
6059,Orange ,100,0,0,0,0,0,10/1/2019
6061,Placer ,100,0,0,0,0,0,10/1/2019
6063,Plumas ,100,0,0,0,0,0,10/1/2019
6065,Riverside ,79.43,20.57,9.91,0,0,0,10/1/2019
6067,Sacramento ,100,0,0,0,0,0,10/1/2019
6069,San Benito ,100,0,0,0,0,0,10/1/2019
6071,San Bernardino ,80.41,19.59,5.46,0.03,0,0,10/1/2019
6073,San Diego ,100,0,0,0,0,0,10/1/2019
6075,San Francisco ,100,0,0,0,0,0,10/1/2019
6077,San Joaquin ,100,0,0,0,0,0,10/1/2019
6079,San Luis Obispo ,100,0,0,0,0,0,10/1/2019
6081,San Mateo ,100,0,0,0,0,0,10/1/2019
6083,Santa Barbara ,100,0,0,0,0,0,10/1/2019
6085,Santa Clara ,100,0,0,0,0,0,10/1/2019
6087,Santa Cruz ,100,0,0,0,0,0,10/1/2019
6089,Shasta ,100,0,0,0,0,0,10/1/2019
6091,Sierra ,100,0,0,0,0,0,10/1/2019
6093,Siskiyou ,100,0,0,0,0,0,10/1/2019
6095,Solano ,100,0,0,0,0,0,10/1/2019
6097,Sonoma ,100,0,0,0,0,0,10/1/2019
6099,Stanislaus ,100,0,0,0,0,0,10/1/2019
6101,Sutter ,100,0,0,0,0,0,10/1/2019
6103,Tehama ,100,0,0,0,0,0,10/1/2019
6105,Trinity ,100,0,0,0,0,0,10/1/2019
6107,Tulare ,100,0,0,0,0,0,10/1/2019
6109,Tuolumne ,100,0,0,0,0,0,10/1/2019
6111,Ventura ,100,0,0,0,0,0,10/1/2019
6113,Yolo ,100,0,0,0,0,0,10/1/2019
6115,Yuba ,100,0,0,0,0,0,10/1/2019
6001,Alameda ,100,0,0,0,0,0,9/24/2019
6003,Alpine ,100,0,0,0,0,0,9/24/2019
6005,Amador ,100,0,0,0,0,0,9/24/2019
6007,Butte ,100,0,0,0,0,0,9/24/2019
6009,Calaveras ,100,0,0,0,0,0,9/24/2019
6011,Colusa ,100,0,0,0,0,0,9/24/2019
6013,Contra Costa ,100,0,0,0,0,0,9/24/2019
6015,Del Norte ,100,0,0,0,0,0,9/24/2019
6017,El Dorado ,100,0,0,0,0,0,9/24/2019
6019,Fresno ,100,0,0,0,0,0,9/24/2019
6021,Glenn ,100,0,0,0,0,0,9/24/2019
6023,Humboldt ,100,0,0,0,0,0,9/24/2019
6025,Imperial ,9.55,90.45,31.87,0,0,0,9/24/2019
6027,Inyo ,100,0,0,0,0,0,9/24/2019
6029,Kern ,100,0,0,0,0,0,9/24/2019
